Антиокислители (E300-E399);E309;"Дельта-токоферол
синтетический";"Опасность – низкая.
Цвет – от жёлтого до коричнево-красного.
Роль в продуктах – антиокислитель, антиоксидант, эмульгатор.
Влияние на организм – благотворно влияет на организм."
Антиокислители (E300-E399);E310;Пропилгалла;"Опасность – средняя.
Запах – нет.
Цвет – от белого до слабо-желтоватого.
Роль в продуктах – антиокислитель, антиоксидант.
Влияние на организм – при чрезмерном потреблении может провоцировать астму, нарушения желудочно-кишечного тракта, крапивницу."
Антиокислители (E300-E399);E311;Октилгаллат;"Опасность – высокая.
Запах – нет.
Цвет – белый или слегка желтоватый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – при чрезмерном потреблении может провоцировать аллергические реакции, раздражение желудка и заболевания пищеварительного тракта."
Антиокислители (E300-E399);E312;Додецилгаллат;"Опасность – средняя.
Запах – нет.
Цвет – от белого до кремового.
Роль в продуктах – антиоксидант, регулятор кислотности.
Влияние на организм – при чрезмерном потреблении может провоцировать аллергические реакции, раздражение желудка и заболевания пищеварительного тракта."
Антиокислители (E300-E399);E313;Этилгаллат;"Опасность – запрещён.
Запах – нет.
Цвет – серовато-бурый.
Роль в продуктах – антиоксидант, антиокислитель, стабилизатор.
Влияние на организм – раздражение слизистой оболочки желудка и всего ЖКТ, сильный аллерген, вызывает покраснения, сыпь и экзему на коже."
Антиокислители (E300-E399);E314;Гваяковая смола;"Опасность – средняя.
Цвет – белый, может иметь кремовый оттенок.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – при чрезмерном потреблении может провоцировать нарушения ЖКТ и действует как яд, может вызывать тошноту, рвоту, сухость во рту, диарею, колики."
Антиокислители (E300-E399);E315;"Эриторбовая
кислота";"Опасность – низкая.
Запах – нет.
Цвет – от белого до желтовато-белого.
Роль в продуктах – антиоксидант, антиокислитель, стабилизатор цвета.
Влияние на организм – в редких случаях проявляется раздражение слизистой и кожи тела."
Антиокислители (E300-E399);E316;"Эриторбат
натрия";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, стабилизатор.
Влияние на организм – улучшает действие изоаскорбиновой кислоты, стабильность вкуса и предотвращает образование канцерогенных нитрозаминов."
Антиокислители (E300-E399);E317;"Эриторбат
калия";"Опасность – средняя.
Запах – слабовыраженный.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – нет."
Антиокислители (E300-E399);E318;"Эритробат
кальция";"Опасность – средняя.
Запах – слабовыраженный.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – нет."
Антиокислители (E300-E399);E319;"Трет-
бутилгидрохинон";"Опасность – средняя.
Запах – слабовыраженный.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, поверхностная обработка.
Влияние на организм – при чрезмерном употреблении возможны тошнота, рвота, галлюцинации,  ослабляет защиту организма от гриппа. При дозировке — смерть."
Антиокислители (E300-E399);E320;Бутилгидроксианизол;"Опасность – высокая.
Запах – слабохарактерный.
Цвет – белый, желтовато-белый или розоватый.
Роль в продуктах – антиоксидант, антиокислитель, поверхностная обработка.
Влияние на организм – в чрезмерных дозах может вызывать локальные кожные реакции или раздражение слизистых оболочек."
Антиокислители (E300-E399);E321;Бутилгидрокситолуол;"Опасность – средняя.
Запах – нет, чуть заметный фенольный.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – употребление добавки Е321 в высоких концентрациях может вызывать гиперактивность у детей, гормональные заболевания, пищевые расстройства — диарею, вздутие, тошноту и рвоту, негативное воздействие на печень."
Антиокислители (E300-E399);E322;Лецитины;"Опасность – низкая.
Запах – харатерный.
Цвет – от светло-жёлтого до тёмно-коричневого.
Роль в продуктах – антиоксидант, антиокислитель, эмульгатор и стабилизатор.
Влияние на организм – восстанавливает повреждённые клетки в организме, важен для нервной системы, переизбыток вызывает аллергии."
Антиокислители (E300-E399);E323;Аноксомер;"Опасность – высокая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – не усваивается организмом человека."
Антиокислители (E300-E399);E324;Этоксихин;"Опасность – запрещён.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – в высоких дозах может вызвать образование злокачественных опухолей и вызвать повреждения ДНК."
Антиокислители (E300-E399);E325;"Лактат
натрия";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – консервант, эмульгатор, регулятор кислотности, антиоксидант, антиокислитель.
Влияние на организм – запрещён детям."
Антиокислители (E300-E399);E326;"Лактат
калия";"Опасность – высокая.
Роль в продуктах – заменитель поваренной соли, уплотнитель растительных тканей, регулятор кислотности, антиоксидант, антиокислитель.
Влияние на организм – при чрезмерном потреблении возможны диарея, тошнота, рвота, покраснения и зуд кожных покровов, в редких случаях может начаться приступ удушья."
Антиокислители (E300-E399);E327;"Лактат
кальция";"Опасность – низкая.
Запах – нет, слабый специфический.
Цвет – белый, слегка желтоватый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, обогащение кальцием фруктовых соков.
Влияние на организм – полезен для человека, но при употреблении в чрезмерных дозах может провоцировать расстройства ЖКТ, могут появиться аллергические высыпания на коже."
Антиокислители (E300-E399);E328;"Лактат
аммония";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, заменитель поваренной соли, улучшитель муки и хлеба.
Влияние на организм – оказывать положительное действие на центральную нервную систему и опорно-двигательный аппарат, делает кожу более чувствительной к солнечному свету."
Антиокислители (E300-E399);E329;"Лактат
магния";"Опасность – низкая.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, улучшитель муки в хлебобулочных и кондитерских изделиях.
Влияние на организм – при применении в повышенных дозах возможно развитие гипермагниемии."
Антиокислители (E300-E399);E330;"Лимонная
кислота";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, стабилизатор, консервант.
Влияние на организм – способствует интенсивному выведению токсинов, повышает иммунитет, уменьшает риск развития рака, улучшает состояние кожи, участвует в обновлении клеток, раздражает слизистые, может вызвать рвоту с кровью, повредить зубную эмаль."
Антиокислители (E300-E399);E331;"Цитрат
натрия";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, стабилизатор.
Влияние на организм – снимает изжогу и похмельный синдром, в больших дозах вызывает тошноту, повышенное давление, боли в животе.
Различают три типа цитратов натрия: Е331(i) — Цитрат натрия однозамещённый (Цитрат натрия), Е331(ii) — Цитрат натрия двузамещённый (Динатрия цитрат), Е331(iii) — Цитрат натрия трёхзамещённый (Тринатрий цитрат)."
Антиокислители (E300-E399);E332;"Цитраты
калия";"Опасность – низкая.
Запах – нет.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – участвует в нейромышечной передаче, восстанавливает физиологическое равновесие при недостаточности калия, При чрезмерном потреблении может провоцировать тошноту, отрыжку, изжогу, рвоту, метеоризм, боли в животе, понос, редко — аллергические реакции с кожным зудом или отёком лица.
Различают два типа цитратов калия: Е332(i) — Цитрат калия двузамещённый (Дикалия цитрат), Е332(ii) — Цитрат калия трёхзамещённый (Трикалий цитрат)."
Антиокислители (E300-E399);E333;"Цитраты
кальция";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, консервант.
Влияние на организм – источник кальция, потенциально защищает от развития рака, выводит тяжелые металлы.
Различают три типа цитратов кальция: Е333(i) — Цитрат кальция однозамещённый, Е333(ii) — Цитрат кальция двузамещённый (Дикальция цитрат), Е333(iii) — Цитрат кальция трёхзамещённый (Трикальция цитрат)."
Антиокислители (E300-E399);E334;"Винная
кислота";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, консервант.
Влияние на организм – не вызывает аллергических реакций, улучшает пищеварение, ускоряет обменные, улучшает упругость и эластичность кожи, обладает тонизирующими свойствами, блокирует свободные радикалы, в больших дозах вызывает паралич и смерть."
Антиокислители (E300-E399);E335;"Тартраты
натрия";"Опасность – средняя.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, комплексообразователь, стабилизатор.
Влияние на организм – при вдыхании паров возможны ожоги дыхательных путей.
Различают два типа тартратов натрия: Е335(i) — Тартрат натрия однозамещённый, Е335(ii) — Тартрат натрия двузамещённый."
Антиокислители (E300-E399);E336;"Тартраты
калия";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, консервант, эмульгатор.
Влияние на организм – предотвращает старение, вредких случаях пищевая добавка может вызвать аллергию.
Различают два типа тартратов калия: Е336(i) — Тартрат калия однозамещённый (монокалийтартрат), Е336(ii) — Тартрат калия двузамещённый (дикалийтартрат)."
Антиокислители (E300-E399);E337;"Тартрат
калия-натрия";"Опасность – низкая.
Цвет – от бесцветного до голубоватого.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, комплексообразователь, стабилизатор.
Влияние на организм – выводит токсичные соединения из организма, обладает мочегонным действием."
Антиокислители (E300-E399);E338;"Ортофосфорная
кислота";"Опасность – средняя.
Запах – нет.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – безопасна, но иногда вызывает снижение плотности костной ткани, растворяет зубную эмаль."
Антиокислители (E300-E399);E339;"Ортофосфаты
натрия";"Опасность – низкая.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, эмульгатор.
Влияние на организм – нарушает работу кишечника, обладает слабительным эффектом.
Различают три типа ортофосфатов натрия: Е339(i) — Ортофосфат натрия однозамещённый (мононатрийфосфат), Е339(ii) — Ортофосфат натрия двузамещённый (динатрийфосфат), Е339(iii) — Ортофосфат натрия трёхзамещённый (тринатрийфосфат)."
Антиокислители (E300-E399);E340;"Ортофосфаты
калия";"Опасность – низкая.
Запах – нет.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, эмульгирующая соль, влагоудерживающий агент.
Влияние на организм – участвует в ферментативных и метаболических процессах в организме, поддерживает кислотно-щелочной баланс, защищает от кариеса, но при переизбытке вызывает диарею.
Различают три типа ортофосфатов калия: Е340(i) — Ортофосфат калия однозамещённый (монокалийфосфат), Е340(ii) — Ортофосфат калия двузамещённый (дикалийфосфат), Е340(iii) — Ортофосфат калия трёхзамещённый (трикалийфосфат)."
Антиокислители (E300-E399);E341;"Ортофосфаты
кальция";"Опасность – низкая.
Цвет – белый.
Роль в продуктах – регулятор кислотности, стабилизатор, фиксатор окраски.
Влияние на организм – при передозировке вызывает расстройство желудка.
Различают три типа ортофосфатов кальция: Е341(i) — Ортофосфат кальция однозамещённый (монокальцийфосфат), Е341(ii) — Ортофосфат кальция двузамещённый (дикальцийфосфат), Е341(iii) — Ортофосфат кальция трёхзамещённый (трикальцийфосфат)."
Антиокислители (E300-E399);E342;"Ортофосфаты
аммония";"Опасность – запрещён.
Запах – аммиака.
Цвет – бесцветный.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, улучшитель муки и хлеба.
Влияние на организм – токсичен, может вызывать аллергические реакции, сопровождающиеся удушьем и приступами астмы, расстройством пищеварения, провоцировать развитие гастрита, язвы желудка, другими заболеваниями ЖКТ, канцероген.
Различают тдва типа ортофосфатов аммония: Е342(i) — Ортофосфат аммония однозамещённый (моноаммонийфосфат), Е342(ii) — Ортофосфат аммония двузамещённый (диаммонийфосфат)."
Антиокислители (E300-E399);E343;"Ортофосфаты
магния";"Опасность – средняя.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, улучшитель муки и хлеба, стабилизатор.
Влияние на организм – может провоцировать нарушения артериального давление и желудочно-кишечные расстройства, повышает кислотность в желудке.
Различают три типа ортофосфатов магния: Е343(i) — Ортофосфат магния однозамещённый (мономагнийфосфат), Е343(ii) — Ортофосфат магния двузамещённый (димагнийфосфат), Е343(iii) — Ортофосфат магния трёхзамещённый (тримагнийфосфат)."
Антиокислители (E300-E399);E344;"Цитрат
лецитина";"Опасность – запрещён.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, консервант, эмульгатор.
Влияние на организм – токсичен, может вызывать аллергические реакции, сопровождающиеся удушьем и приступами астмы, вплоть до летального исхода."
Антиокислители (E300-E399);E345;"Цитрат
магния";"Опасность – высокая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – при длительном применении в больших дозах может вызывать диарею. Не рекомендуется детям."
Антиокислители (E300-E399);E349;"Малат
аммония";"Опасность – запрещён.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – может провоцировать раздражение слизистых оболочек ЖКТ и становиться причиной желудочно-кишечных расстройств, увеличивает нагрузку на печень и почки."
Антиокислители (E300-E399);E350;"Малаты
натрия";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, влагоудерживающий агент.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ.
Различают два типа малатов натрия: Е350(i) — Малат натрия однозамещённый (мононатриймалат), Е350(ii) — Малат натрия двузамещённый (динатриймалат)."
Антиокислители (E300-E399);E351;"Малаты
калия";"Опасность – низкая.
Запах – нет.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, фиксатор цвета.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ.
Различают два типа малатов калия: Е351(i) — Малат калия однозамещённый, Е351(ii) — Малат калия."
Антиокислители (E300-E399);E352;"Малаты
кальция";"Опасность – средняя.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, заменитель цитратов в качестве солей-плавителей, буферных солей и др.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ.
Различают два типа малатов кальция: Е352(i) — Малат кальция однозамещённый (монокальциймалат), Е352(ii) — Малат кальция."
Антиокислители (E300-E399);E353;"Мета-винная
кислота";"Опасность – низкая.
Цвет – белый, желтоватый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ."
Антиокислители (E300-E399);E354;"Тартрат
кальция";"Опасность – низкая.
Запах – нет.
Цвет – бесцветный.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ."
Антиокислители (E300-E399);E355;"Адипиновая
кислота";"Опасность – низкая.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ."
Антиокислители (E300-E399);E356;"Адипат
натрия";"Опасность – низкая.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ."
Антиокислители (E300-E399);E357;"Адипат
калия";"Опасность – низкая.
Запах – нет.
Цвет – белый (иногда с желтоватым оттенком).
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ."
Антиокислители (E300-E399);E359;"Адипат
аммония";"Опасность – низкая.
Запах – нет.
Цвет – белый  (иногда с желтоватым оттенком).
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – их чрезмерное потребление может провоцировать возникновение аллергических реакций, расстройств ЖКТ."
Антиокислители (E300-E399);E363;"Янтарная
кислота";"Опасность – низкая.
Цвет – бесцветный.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – участвует в клеточном дыхании, противораковые свойства, укрепляет иммунитет, нейтрализует яды, защищает нервную систему, противовоспалительное, но может вызывать раздражение кожи, бессоницу."
Антиокислители (E300-E399);E365;"Фумарат
натрия";"Опасность – низкая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – чрезмерное потребление может спровоцировать проблемы со зрением, нарушить работу внутренних органов, вызвать головные боли и депрессивные состояния."
Антиокислители (E300-E399);E366;"Фумарат
калия";"Опасность – высокая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – в небольших дозах способны вызывать аллергические проявления, в некоторых случаях возможны приступ удушья и отёк Квинке."
Антиокислители (E300-E399);E367;"Фумарат
кальция";"Опасность – высокая.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – нет."
Антиокислители (E300-E399);E368;"Фумарат
аммония";"Опасность – запрещён.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – нет."
Антиокислители (E300-E399);E370;Гептонолактон;"Опасность – запрещён.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – нет."
Антиокислители (E300-E399);E375;"Никотиновая
кислота,
Ниацин";"Опасность – запрещён.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, стабилизатор.
Влияние на организм – положительно влияет на организм."
Антиокислители (E300-E399);E380;"Цитраты
аммония";"Опасность – высокая.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, стабилизатор.
Влияние на организм – при превышении нормы возможны нарушения работы печени."
Антиокислители (E300-E399);E381;"Цитраты
аммония-железа";"Опасность – запрещён.
Запах – слабый аммиачный.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности.
Влияние на организм – при чрезмерном и регулярном потреблении может провоцировать рвоту, понос (признаки отравления), изменение цвета стула — чёрный, мочи — розовый. При прямом контакте негативно влияет на дыхательную систему, при контакте с кожей вызывает ожог."
Антиокислители (E300-E399);E383;"Глицерофосфат
кальция";"Опасность – запрещён.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, регулятор кислотности, загуститель, стабилизатор, обогащение продуктов питания кальцием.
Влияние на организм – восполняет дефицит кальция, оказывает общеукрепляющее действие, восстанавливает уровень кальция в организме, стимулирует анаболические процессы. При чрезмерном потреблении может провоцировать аллергические реакции, гиперкальцемию, тромбоз и тромбофлебит, нарушение уровня кислотности желудочного сока, диарею, воспаление суставов, почечную недостаточность."
Антиокислители (E300-E399);E384;"Изопропиловый
цитрат
";"Опасность – низкая.
Роль в продуктах – антиоксидант, антиокислитель, препятствует слёживанию и комкованию.
Влияние на организм – при чрезмерном потреблении может провоцировать расстройства пищеварения, увеличение кислотности желудка."
Антиокислители (E300-E399);E385;"Кальция
динатриевая соль
этилендиаминтетрауксусной
кислоты";"Опасность – низкая.
Роль в продуктах – антиоксидант, антиокислитель, консервант.
Влияние на организм – низкая токсичность, очищает организм от тяжелых металлов."
Антиокислители (E300-E399);E386;"Динатриевая соль
этилендиаминтетрауксусной
кислоты";"Опасность – средняя.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, консервант, комплексообразователь.
Влияние на организм – в организме практически не усваивается, при вдыхании паров в превышенной дозировке возможны проявления бронхита, при попадании на кожу — кожные раздражения."
Антиокислители (E300-E399);E387;Оксистеарин;"Опасность – средняя.
Роль в продуктах – антиоксидант, антиокислитель, комплексообразователь.
Влияние на организм – может способствовать повышению уровня холестерина в крови и провоцировать развитие ожирения."
Антиокислители (E300-E399);E388;"Тиопропионовая
кислота";"Опасность – запрещён.
Запах – слабый характерный.
Цвет – чистый белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – не изучен."
Антиокислители (E300-E399);E389;"Дилаурил
тиодипропионат";"Опасность – запрещён.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – не изучен."
Антиокислители (E300-E399);E390;"Дистеарил
тиодипропионат";"Опасность – запрещён.
Запах – слабый характерный.
Цвет – чистый белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – не изучен."
Антиокислители (E300-E399);E391;"Фитиновая
кислота";"Опасность – запрещён.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель, консервант.
Влияние на организм – не изучен."
Антиокислители (E300-E399);E392;"Экстракт
розмарина";"Опасность – запрещён.
Роль в продуктах – антиоксидант, антиокислитель, стабилизатор.
Влияние на организм – не изучен."
Антиокислители (E300-E399);E399;"Лактобионат
кальция";"Опасность – запрещён.
Запах – нет.
Цвет – белый.
Роль в продуктах – антиоксидант, антиокислитель.
Влияние на организм – не изучен."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E400;"Альгиновая
кислота";"Опасность – низкая.
Роль в продуктах – стабилизатор, загуститель.
Влияние на организм – улучшение работы кишечника."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E401;"Альгинат
натрия";"Опасность – низкая.
Запах – нет.
Роль в продуктах – стабилизатор, загуститель.
Влияние на организм – безопасен."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E402;"Альгинат
калия";"Опасность – низкая.
Запах – нет.
Цвет – бело-жёлтый, допускается сероватый оттенок.
Роль в продуктах – стабилизатор, загуститель.
Влияние на организм – безопасен."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E403;"Альгинат
аммония";"Опасность – низкая.
Запах – аммиак.
Цвет – желтовато-белый.
Роль в продуктах – стабилизатор, загуститель, влагоудерживающее вещество, эмульгатор.
Влияние на организм – способствует выведению из организма человека радионуклидов и солей тяжёлых металлов."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E404;"Альгинат
кальция";"Опасность – низкая.
Цвет – от белого до желтовато-коричневого.
Роль в продуктах – пеногаситель, стабилизатор, загуститель.
Влияние на организм – может нарушать нормальное усвоение железа, кальция и других микроэлементов."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E405;"Альгинат
пропиленгликоля";"Опасность – низкая.
Запах – нет, слабый характерный.
Цвет – белый с желтоватым оттенком.
Роль в продуктах – стабилизатор, загуститель, эмульгатор.
Влияние на организм – противопоказан людям с непереносимостью альгинатов."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E406;Агар;"Опасность – низкая.
Роль в продуктах – стабилизатор, загуститель, желеобразователь.
Влияние на организм – безопасен."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E407;Карраген;"Опасность – низкая.
Роль в продуктах – стабилизатор, загуститель, желеобразователь.
Влияние на организм – редкие случаи негативного влияния на работу ЖКТ."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E407a;"Каррагинан
из водорослей
Euchema";"Опасность – низкая.
Роль в продуктах – стабилизатор, загуститель, желеобразователь.
Влияние на организм – редкие случаи негативного влияния на работу ЖКТ."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E408;"Гликан
пекарских дрожжей";"Опасность – запрещён.
Роль в продуктах – стабилизатор, загуститель, желеобразователь.
Влияние на организм – опасен."
Стабилизаторы, загустители, эмульгаторы (E400-E499);E409;Арабиногалактан;"Опасность – низкая.
Запах – нет, лёгкий хвойный.
Цвет – желтовато-белый.
Роль в продуктах – стабилизатор, загуститель, желеобразователь.
Влияние на организм – может спровоцировать обострение хронических заболеваний ЖКТ."
